,0
gene_id,Rv2531c
name,Rv2531c
operon,Op1601
gene_product,amino acid decarboxylase
COG,Amino acid transport and metabolism
regulator,"whiB5,Rv0023,Rv0047c,Rv0081,Rv0465c,Rv0678,csoR,Rv2011c,Rv2250c,Rv2324,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2531c"">External Database</a>"
