sample,Rv2256a
SRX3995807,-0.2949822177
SRX3995806,-0.1493811492
SRX3995809,-0.5313008842
SRX3995808,-0.0578965153
SRX4619048,-0.0841873841
SRX4619047,-0.3935523359
SRX4619049,-0.5076214273
SRX4619050,0.0677581445
SRX3995804,-0.1282473171
SRX3995805,0.1282473171
SRX5089845,0.5129849407
SRX5089844,0.5098610963
SRX5089860,-0.009126838200000001
SRX5089859,-0.0400126341
SRX5089858,0.0491394722
SRX5089854,-1.4636130348
SRX5089853,-1.6305261949
SRX5089852,-1.6816705689
SRX5089856,-0.13416517590000002
SRX5089855,-0.022466530000000002
SRX5089857,-0.2071677204
SRX5089868,-1.059705639
SRX5089866,-1.2105200928
SRX5089867,-1.8165822453
SRX5089870,-0.17647341800000002
SRX5089869,0.0788509825
SRX5089871,-0.0845150082
SRX5089846,-1.8054150715000001
SRX5089848,-1.4046692751
SRX5089847,-1.3085786079
SRX5089849,0.1351868612
SRX5089850,0.2473280729
SRX5089851,0.1669922723
SRX5089863,-1.3789146934
SRX5089861,-1.5761058373
SRX5089862,-1.6842208663
SRX5089865,0.2772000193
SRX5089864,0.5409804171
SRX5388955,0.06613480370000001
SRX5388957,0.035060290200000004
SRX5388954,-0.0608020648
SRX5388956,-0.040393029000000004
SRX5388960,-1.5592701012
SRX5388961,-1.6044034708
SRX5388959,-1.6111673687999999
SRX5388958,-1.8988387637000002
SRX5388964,0.6052429672
SRX5388965,0.7014280143
SRX5388962,0.6683175995
SRX5388963,0.5526886206
SRX6889335,-0.2979477767
SRX6889333,0.2979477767
SRX6810002,0.032608719700000004
SRX6810004,-0.1746878729
SRX6810003,0.1420791532
SRX6810006,1.5263007509
SRX6810005,1.3521810883
SRX6810007,1.7642532299
ERX1818322,0.019939887400000002
ERX1818321,-0.019939887400000002
SRX2617830,0.1856202039
SRX2617831,0.2790997568
SRX2617833,0.3102830984
SRX2617832,0.2967731375
SRX2617828,-0.1331550122
SRX2617827,0.0230902064
SRX2617829,0.1100648058
SRX3456119,0.5414739874
SRX3456118,0.082677579
SRX3456117,0.4291596362
SRX3456101,0.44428751600000005
SRX3456099,-0.4405877153
SRX3456100,-0.0036998006000000003
SRX3456107,1.5705942819
SRX3456105,1.7903040072
SRX4374122,0.17984565
SRX4374121,0.4963206745
SRX4374123,-0.0790597052
SRX4374124,0.3117543219
SRX4374125,-0.249610943
SRX4374126,-0.062143378900000004
SRX4374127,1.5080392808
SRX4374128,1.3441887285
SRX4374129,0.8941356505
SRX4374130,0.2004041332
SRX4374132,-0.1684727011
SRX4374131,-0.3935724151
SRX4374133,1.1025850616
SRX4374135,0.1516508956
SRX4374134,0.6021011177000001
SRX4374138,-0.15607889260000002
SRX4374136,0.4173092499
SRX4374137,-0.0626380779
SRX1091379,-0.15420264720000001
SRX1091380,-0.0854754244
SRX1091377,0.1311928448
SRX1091378,-0.1311928448
SRX4647145,0.033645944000000004
SRX4647146,0.16421739470000002
SRX4647147,0.1528023261
SRX4647144,0.1027005081
SRX4647143,-0.0090118924
SRX4647142,-0.0936886157
SRX4647155,0.2779539665
SRX4647152,0.4328661478
SRX4647153,0.4822894454
SRX4647154,0.4055522183
SRX4647148,0.1615693577
SRX4647149,0.22646337430000002
SRX4647151,0.2834717243
SRX4647150,0.07834834260000001
SRX4647123,-0.0303429741
SRX4647124,0.0291621757
SRX4647125,0.0011807984
SRX3103185,1.3124271085
SRX3103189,0.8339767766
SRX3103187,1.1420221854000001
SRX3103184,-0.4594091997
SRX3103188,0.010722597
SRX3103186,0.4486866028
SRX1372110,-0.2793042262
SRX1372111,-0.4920090522
SRX1372108,0.0189115494
SRX1372109,-0.0189115494
SRX4506085,0.1626624187
SRX4506083,0.0535035539
SRX4506089,0.0722795925
SRX4506087,0.0338329204
SRX4506077,-0.092321704
SRX4506079,-0.0087376074
SRX4506075,-0.08141524850000001
SRX4506081,0.1824745599
SRX4506084,-0.8470467847
SRX4506086,-0.5682726621
SRX4506088,-0.5350791343
SRX4506090,-0.36836582090000003
SRX4506078,-0.5088564898
SRX4506080,-0.5955804908
SRX4506082,-0.2427360993
SRX4506076,-0.5653134958
SRX5352221,-0.4133529717
SRX5352223,-0.7545999971
SRX5352222,-0.7094001129
SRX5352229,0.0942723248
SRX5352227,0.2965843052
SRX5352228,0.3034908318
SRX5352231,-5.7023010975
SRX5352232,-2.551149693
SRX5352230,-3.0301828694
SRX5352225,0.028623423000000002
SRX5352224,-0.1654485796
SRX5352226,-0.2117324727
SRX5352220,-0.0012029691
SRX5352219,0.052577798
SRX5352218,-0.0513748289
SRX4498228,-0.1190323628
SRX4498224,-0.0458572241
SRX4498230,-0.1737531213
SRX4498226,-0.20048634170000001
SRX4498218,0.051146436100000005
SRX4498216,0.1353160589
SRX4498220,-0.0486237449
SRX4498222,-0.13783875010000002
SRX4498225,-0.5096434641
SRX4498227,-0.2190013542
SRX4498231,-0.4881695693
SRX4498229,-0.5208706184
SRX4498217,-0.5721971017
SRX4498221,-0.5205501046000001
SRX4498219,-0.40330257890000004
SRX4498223,-0.3189481334
SRX5079928,-0.4415788639
SRX5079930,-0.36291969350000003
SRX5079929,-0.3633068309
SRX5079923,-0.2222072631
SRX5079924,-0.23201178900000002
SRX5079922,-0.1509347385
SRX5079920,0.0291962231
SRX5079921,-0.1181393393
SRX5079919,0.0889431162
SRX5079926,-0.2474946023
SRX5079925,-0.2206797027
SRX5079927,-0.2998614542
SRX894005,-0.0414333801
SRX894004,-0.0503790531
SRX894006,-0.1764098779
SRX893999,-0.0233372333
SRX894000,0.09669333890000001
SRX893998,-0.0733561056
SRX4647489,-0.0461743807
SRX4647490,0.0461743807
SRX4647492,-0.0165702673
SRX4647491,0.2088463039
SRX4647496,-0.0831389409
SRX4647495,-0.2390752831
SRX4647499,-0.0017252514
SRX4647500,0.0268786766
SRX4647493,0.2681161925
SRX4647494,0.1179557408
SRX4647497,-0.031693385500000004
SRX4647498,-0.2249433231
SRX4505482,0.1751887571
SRX4505486,0.11782489680000001
SRX4505484,0.0849622716
SRX4505473,0.1605213876
SRX4505476,-0.1211055977
SRX4505480,-0.0701784493
SRX4505478,0.24296590340000002
SRX4505474,-0.051681856400000004
SRX4505483,0.1741294905
SRX4505485,0.039560451
SRX4505487,0.1463923001
SRX4505488,0.2903175173
SRX4505481,-0.014649635800000001
SRX4505477,0.14670947850000002
SRX4505475,0.0717301056
SRX4505479,0.1549009232
SRX4605773,0.1490033007
SRX4605774,-0.0446325334
SRX4605772,0.17737160970000002
SRX4605771,-0.17737160970000002
SRX5178871,0.3043621579
SRX5178872,0.6665527651
SRX5178868,0.2798319693
SRX5178870,-0.4549647188
SRX5178869,0.17513274950000002
ERX1404045,0.0696066957
ERX1404046,-0.0696066957
ERX1404043,0.8259985469000001
ERX1404044,0.4905451007
ERX237502,-0.5500719795
ERX237505,-0.5460851585000001
ERX237506,-0.5756008706
ERX237500,0.0181591697
ERX237497,-0.0809878901
ERX237499,0.4534427837
ERX237507,-0.026098426100000002
ERX237496,0.0529208896
ERX237504,-0.0268224635
ERX3772318,-0.2532399106
ERX3772320,-0.3059486773
ERX3772319,-0.14945297570000002
ERX3772321,-0.040399376300000005
ERX3772322,0.0874853153
ERX3772323,-0.047085939
SRX4314262,-0.042901159200000004
SRX4314263,-0.1000580735
SRX4314261,0.1429592326
SRX4314265,-0.2718540928
SRX4314266,0.1235307114
SRX4314264,0.2216932181
SRX4314268,0.5402551562
SRX4314267,0.1227845072
SRX4314271,0.48692834020000003
SRX4314272,0.043136604700000004
SRX4314275,-0.2908498848
SRX4314274,0.19176667120000002
SRX4314273,-0.13692121940000002
SRX4314278,-0.1154772104
SRX4314276,-0.0154748031
SRX4314281,0.38639922790000003
SRX4314279,0.07132006290000001
SRX4314280,-0.2408755549
SRX4314284,0.3184046587
SRX4314283,0.0507781157
SRX4314282,0.0229905234
SRX4314293,-0.7280610003
SRX4314292,-0.12231951710000001
SRX4314291,0.19670070890000002
SRX4314297,0.1282290885
SRX4314298,-0.1318996863
SRX4314299,-0.0923654069
SRX4314302,0.43207595190000003
SRX4314301,0.3250164531
SRX4314300,-0.0057131699000000005
SRX4314305,0.8776161964
SRX4314304,0.9372054727
SRX4314303,1.0123984451
SRX4314309,0.36451703360000004
SRX4314306,0.7481713223
SRX4314308,0.24071824860000002
SRX4314307,0.767249248
SRX4314311,0.4508569666
SRX4314317,0.0706840288
SRX4314316,-0.049726635400000004
SRX4314318,0.7108570899000001
SRX4314319,0.4594956807
SRX4314331,-0.318694858
SRX4314330,-0.2829386454
SRX4314332,-0.3667893821
SRX4314335,-0.5586725324
SRX4314334,-0.8262455726
SRX4314333,-0.6716176889000001
SRX4314338,-0.2919424078
SRX4314336,-0.4268924461
SRX4314337,-0.4972286312
SRX4314339,-0.47265480800000004
SRX4314340,-0.5164862882
SRX4314341,-0.47439821060000004
SRX3686762,0.822692827
SRX3686763,1.0281860462
SRX3686761,0.4701419847
SRX3686765,1.1627919504
SRX3686769,0.7895019527
SRX3686766,1.0864352892
SRX3686768,0.8785794891
SRX3686764,1.243891737
SRX3686767,0.9797010290000001
SRX3686788,0.3171697439
SRX3686791,0.033269119800000004
SRX3686792,-0.29524882950000003
SRX3686793,0.4181934205
SRX3686790,-0.1749564106
SRX3686789,-0.29842704410000004
SRX3686829,1.332509113
SRX3686830,1.473769114
SRX3686828,1.2643512106
SRX3686819,2.217322407
SRX3686818,2.3124448027
SRX3686817,2.4927704641
SRX3686822,2.2042507712
SRX3686820,2.3192402708
SRX3686821,2.224347038
SRX3686743,0.29376217660000004
SRX3686744,0.5496527
SRX3686745,0.45704341610000004
SRX3686772,0.14217017740000001
SRX3686770,0.0268916012
SRX3686771,0.2556402226
SRX3686794,1.1491154664
SRX3686796,1.5722000358
SRX3686751,0.43845407540000003
SRX3686749,0.2567763384
SRX3686750,0.20811204400000002
SRX3686778,1.1114633125
SRX3686777,0.8008668934000001
SRX3686776,0.827004798
SRX3686800,1.1623085069
SRX3686801,1.4093504088
SRX3686755,0.32353987430000003
SRX3686757,-0.4094428162
SRX3686756,-0.0310635415
SRX3686784,0.8315308857
SRX3686783,0.39373580220000004
SRX3686782,0.1883415963
SRX3686809,1.4958862887
SRX3686807,1.4589588058
SRX3686808,1.3659979046
SRX3686787,1.7287780961
SRX3686786,1.5470669780000001
SRX3686785,1.5844965014999999
SRX3686799,1.1663046407
SRX3686797,1.051348709
SRX3686798,1.292503627
SRX3686746,0.6782624867
SRX3686748,0.555789379
SRX3686747,0.7446140951
SRX3686773,0.9223142304
SRX3686774,0.9381871657
SRX3686775,1.2587200773
SRX3686754,0.9177060583000001
SRX3686753,1.1974179138
SRX3686752,1.1044179221000001
SRX3686780,1.8847751806000002
SRX3686779,1.7806042017
SRX3686781,1.8338589835999999
SRX3686806,1.3583938217
SRX3686805,1.4100577331
SRX3686758,1.2481656406
SRX3686760,1.298709438
SRX3686759,1.2715797504
SRX3686810,1.3611279269
SRX3686811,1.5845790077
SRX3686812,1.5749216087
SRX3686813,0.8671482193000001
SRX3686815,2.0487222265
SRX3686816,1.9891810521000002
SRX3686823,1.1726723801
SRX3686824,1.3374743743
SRX3686825,1.9923976513000001
SRX3686827,2.2262914092
SRX3686826,2.1061479707
SRX7054191,-0.1746833268
SRX7054189,0.0326106522
SRX7054190,0.1420726746
SRX7054193,1.9188814643
SRX7054192,2.6281059495
SRX7054194,2.3473594499
SRX4506284,0.45332376490000004
SRX4506280,0.6092617695
SRX4506282,0.49396550400000006
SRX4506278,0.7380899054000001
SRX4506274,0.129367327
SRX4506273,-0.1290462692
SRX4506271,0.0494210599
SRX4506276,-0.0497421178
SRX4506283,-0.013887818900000001
SRX4506279,0.0538001793
SRX4506285,0.15477431460000002
SRX4506281,0.2188678459
SRX4506275,0.0202534413
SRX4506277,0.32196971010000003
SRX4506272,0.0708231727
SRX2923393,0.12389606680000001
SRX2923394,-0.12389606680000001
SRX2923398,0.0107467021
SRX2923397,0.5035249461
SRX2923395,1.4300823469
SRX2923396,1.3941742895
SRX2923400,-0.7964306035000001
SRX2923401,-1.2218220062
SRX2923403,-0.4399613886
SRX2923402,-1.0769406385
SRX6853288,1.2826276801
SRX6853287,1.2537893385
SRX6853286,1.2388614555
SRX6853284,0.040345850600000004
SRX6853285,0.004875955600000001
SRX6853283,-0.0452218062
SRX4319040,-0.145377648
SRX4319041,-0.0313676014
SRX4319039,0.1767452494
SRX4314613,-0.5185683443
SRX4314614,0.091208649
SRX4314615,-0.5949847385
SRX4314632,-0.7604265598000001
SRX4314631,-0.4636484896
SRX4314633,-0.2216740451
SRX4314622,-0.5362259748
SRX4314623,-1.0770492441
SRX4314624,-0.9728945531000001
SRX4314611,-0.0619945067
SRX4314610,0.0158979479
SRX4314612,0.0460965587
SRX4314630,0.6607942523
SRX4314628,0.8689604901
SRX4314629,0.5468549865
SRX4314619,0.36334204680000004
SRX4314621,0.5173699535
SRX4314620,-0.044196169800000004
SRX7119390,-0.14184646280000002
SRX7119388,0.14184646280000002
SRX7119386,1.8780140657
SRX7119385,1.8342043277000002
SRX7119387,1.7012899394
SRX3746749,0.3836925322
SRX3746748,0.3397336982
SRX3746751,-1.7366793724
SRX3746750,-0.036500690100000004
SRX3746752,0.0049279835
SRX3746753,-1.2243472565
SRX3746755,-0.09954367630000001
SRX3746754,0.09954367630000001
SRX2345943,-0.1856334935
SRX2345942,0.1856334935
SRX2345941,0.1552732876
SRX2345940,0.5719197076
SRX3992217,0.4234396653
SRX3992216,-0.1841836302
SRX3992214,1.0375797406
SRX3992215,1.0250490259
SRX3992221,1.1472522467
SRX3992220,1.2474502075
SRX3992219,2.7719040332000002
SRX3992218,2.8889983728
SRX3992201,2.790573531
SRX3992200,2.7598592013000003
SRX3992198,0.3988150696
SRX3992199,0.1222634977
SRX3992202,-0.5638124090000001
SRX3992203,0.0665830372
SRX3992204,0.5762118387
SRX3992205,1.0134375739
SRX3992206,0.6299724367
SRX3992207,0.7921109797
SRX3992209,2.7679197645
SRX3992208,2.5318934216
SRX3992212,2.5980687376000002
SRX3992213,2.8503415364
SRX3992210,-0.2472352895
SRX3992211,0.2472352895
SRX357084,-0.46605199340000003
SRX357083,0.46605199340000003
SRX4647134,0.19109761900000002
SRX4647137,-0.0886832158
SRX4647136,0.044636712200000005
SRX4647135,0.16699691830000002
SRX4647139,-0.0033716442
SRX4647141,-0.0358627449
SRX4647140,0.0145731787
SRX4647138,0.0246612104
SRX4647128,-0.3308513531
SRX4647127,-0.3183091444
SRX4647129,-0.3410721417
SRX4647126,-0.3962379862
SRX4647133,-0.1407828803
SRX4647132,-0.1485568575
SRX4647131,-0.338744802
SRX4647130,-0.34544548740000003
SRX6923924,-1.9865506813
SRX6923925,-1.0655969437
SRX6923923,-1.6460105181
SRX6923922,-3.8303331417
SRX6923939,0.0022180474
SRX6923938,-0.0022180474
SRX6923936,-0.3657682175
SRX6923937,-0.0009531061
SRX5509428,0.0941129938
SRX5509427,-0.0941129938
SRX1882560,-0.5483652432
SRX1882558,-0.25767149910000003
SRX1882559,-0.2933517862
SRX1882561,0.35671639190000004
SRX1882563,0.4192030464
SRX1882562,0.3151586033
SRX1882565,0.0428133944
SRX1882566,0.11944043080000001
SRX1882564,0.029708197000000002
SRX1882568,0.1040946546
SRX1882567,0.1855556878
SRX1882569,0.2136107361
SRX1882555,0.1188380034
SRX1882557,-0.2234803641
SRX1882556,0.1046423607
SRX5088615,1.7202024665
SRX5088616,1.8081136409
SRX6845150,2.5648481894
SRX6845149,2.1780110813
SRX6845151,0.0607538168
SRX6845152,0.8188896480000001
SRX6845145,2.9766136682
SRX6845146,2.8351520199999998
SRX6845142,1.1613029055
SRX6845141,0.3605743215
SRX6845144,0.42706379920000004
SRX6845143,-0.42706379920000004
SRX5605051,-0.0879186575
SRX5605045,0.0879186575
SRX5605060,-0.24513996100000002
SRX5605059,-0.299538841
SRX2382017,-0.2082677924
SRX2382024,0.2082677924
SRX2382027,-0.016021766700000002
SRX2382029,-0.1363434747
SRX2382217,-0.4058299242
SRX2382023,-0.4863535782
SRX2382218,0.0511420231
SRX2382219,0.45304237940000003
SRX2382213,-1.0080341809
SRX2382019,-0.4648435201
SRX2382214,0.7720449999
SRX2382215,0.6989745097000001
SRX2382020,0.5101327285
SRX2382216,1.0528913262
SRX2382022,-0.36518440290000004
SRX2382033,-0.1914324292
SRX2382220,0.2991018314
SRX2382222,0.5671790694000001
SRX2382030,0.9746741669000001
SRX4506350,0.11336889010000001
SRX4506352,-0.0686910679
SRX4506354,-0.0828829427
SRX4506348,-0.0411981637
SRX4506346,-0.07209368840000001
SRX4506344,0.1132918521
SRX4506351,-0.6430616840000001
SRX4506353,-0.8701845412
SRX4506355,-0.8178615554
SRX4506349,-0.7248983892
SRX4506345,-0.7537128432
SRX4506347,-0.9015873698
SRX4514122,-0.1482608302
SRX4514124,-0.22774034110000002
SRX4514126,-0.0418723036
SRX4514120,0.1575131702
SRX4514112,-0.096994854
SRX4514116,0.1470399377
SRX4514118,-0.1154885066
SRX4514114,0.0654434228
SRX4514121,0.0653093609
SRX4514125,-0.1308774956
SRX4514127,-0.265505661
SRX4514123,0.08920254200000001
SRX4514115,0.2521844484
SRX4514117,-0.0888589079
SRX4514113,-0.0405141032
SRX4514119,-0.4552184702
SRX958308,-0.5803632821
SRX958306,-0.35707617750000004
SRX958307,-1.4198181865000001
SRX958313,0.17886397910000001
SRX958312,0.3224015908
SRX958314,-0.5012655698
SRX958320,1.220424143
SRX958318,0.7631938036
SRX958319,0.8077903752000001
SRX958323,0.4306775591
SRX958322,0.6243607849
SRX958321,0.3093202094
SRX958310,0.4982787729
SRX958309,0.5069033686000001
SRX958311,0.6243020201
SRX958317,1.2363311994
SRX958315,0.8810671075000001
SRX958316,1.0779587476999999
SRX958324,0.247032944
SRX958325,0.43185891200000004
SRX4498322,-0.043371575600000004
SRX4498318,0.1004350547
SRX4498320,0.1361261119
SRX4498316,0.1471589896
SRX4498312,-0.030843895700000002
SRX4498308,0.09830528370000001
SRX4498314,-0.10222749360000001
SRX4498310,0.0347661055
SRX4498319,0.9768408052
SRX4498317,0.8635215978
SRX4498311,-0.3748027966
SRX4498315,-0.37745053770000003
SRX4498309,-0.7452158995
SRX4498313,-0.24216659780000002
SRX4615568,0.5035744156
SRX4615570,-0.5035744156
SRX727246,0.3724124109
SRX727243,-0.028843818400000002
SRX727247,-3.2735438908
SRX727244,-1.4951836122
SRX727245,-2.1467234425
SRX727248,-2.2578152756
SRX727249,0.0985704062
SRX727251,0.043308817900000005
SRX727250,-0.1418792241
SRX4498332,-0.0128169641
SRX4498334,-0.1870572512
SRX4498335,-0.0067585645000000005
SRX4498337,-0.0594747485
SRX4498324,-0.192070829
SRX4498326,0.2334515395
SRX4498328,0.0012567583
SRX4498330,-0.0426374688
SRX4498336,0.555172588
SRX4498333,0.4846206308
