,0
gene_id,Rv3584
name,lpqE
operon,Op2237
gene_product,lipoprotein LpqE
COG,Function unknown
regulator,"Rv0023,Rv0047c,Rv0081,phoP,Rv1816,Rv2034,Rv2324,kstR,lsr2,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3584"">External Database</a>"
