sample,Rv2386a
SRX3995807,-0.4872556898
SRX3995806,-0.1696459811
SRX3995809,-0.7493735479
SRX3995808,-0.3726181256
SRX4619048,-0.5847841428
SRX4619047,-0.42853943790000004
SRX4619049,-1.0711269006
SRX4619050,-0.8623971604
SRX3995804,-0.21667503200000002
SRX3995805,0.21667503200000002
SRX5089845,1.8644770983
SRX5089844,1.5602653851000001
SRX5089860,-0.35971352560000003
SRX5089859,0.0691653594
SRX5089858,0.2905481662
SRX5089854,0.7780925435
SRX5089853,0.3306484166
SRX5089852,0.49420724400000005
SRX5089856,1.2461641431000001
SRX5089855,1.376664876
SRX5089857,1.3731164691
SRX5089868,-0.0527237492
SRX5089866,-0.2836114453
SRX5089867,-0.2016275176
SRX5089870,0.050214394600000004
SRX5089869,0.0365617445
SRX5089871,0.0146617324
SRX5089846,0.6981495443
SRX5089848,1.2364901050000001
SRX5089847,0.7768531432
SRX5089849,2.003455721
SRX5089850,1.8876194661999999
SRX5089851,2.0144227765
SRX5089863,-0.3088420498
SRX5089861,-0.2337101501
SRX5089862,-0.0925389517
SRX5089865,-0.2812809144
SRX5089864,0.5271061233000001
SRX5388955,-0.0461215574
SRX5388957,-0.0532858407
SRX5388954,-0.1141604861
SRX5388956,0.2135678842
SRX5388960,-1.8730442754
SRX5388961,-1.5576956486
SRX5388959,-1.8993544819000001
SRX5388958,-1.5776958616
SRX5388964,-0.9381803721
SRX5388965,-0.9672360407
SRX5388962,-0.7715426583
SRX5388963,-0.9556611267
SRX6889335,-0.7851416946
SRX6889333,0.7851416946
SRX6810002,0.1341927658
SRX6810004,-0.11423169350000001
SRX6810003,-0.0199610723
SRX6810006,-0.6895996343
SRX6810005,-0.8738361523
SRX6810007,-1.0188516668
ERX1818322,0.2839701736
ERX1818321,-0.2839701736
SRX2617830,0.13579474700000002
SRX2617831,0.1362565189
SRX2617833,-0.47775818280000004
SRX2617832,-0.6099416077
SRX2617828,0.1661945807
SRX2617827,-0.3113039953
SRX2617829,0.14510941460000001
SRX3456119,-1.5465068069
SRX3456118,0.0538560576
SRX3456117,0.5625381149
SRX3456101,0.1286073828
SRX3456099,-0.4218473292
SRX3456100,0.2932399464
SRX3456107,2.1702429591
SRX3456105,2.2297069247
SRX4374122,-0.33836256940000004
SRX4374121,-0.09325111300000001
SRX4374123,-0.008033086600000001
SRX4374124,0.0456420645
SRX4374125,0.0404626887
SRX4374126,-0.0861047533
SRX4374127,-0.19492769999999998
SRX4374128,-0.1898111622
SRX4374129,0.29956186970000004
SRX4374130,1.925368667
SRX4374132,1.0321566098
SRX4374131,1.4405286325
SRX4374133,-0.785200758
SRX4374135,-1.6377755275
SRX4374134,-1.2300872579
SRX4374138,0.0644502849
SRX4374136,0.69557958
SRX4374137,0.3887485258
SRX1091379,1.2623194487
SRX1091380,1.4126401692
SRX1091377,0.046301427900000004
SRX1091378,-0.046301427900000004
SRX4647145,0.1377583347
SRX4647146,0.10553817530000001
SRX4647147,0.10287560970000001
SRX4647144,0.0444377987
SRX4647143,-0.039114069
SRX4647142,-0.0053237297
SRX4647155,-0.3148805825
SRX4647152,-0.3853448708
SRX4647153,-0.4976602996
SRX4647154,-0.3813446462
SRX4647148,-0.3247455088
SRX4647149,-0.1419976792
SRX4647151,-0.2888178773
SRX4647150,-0.2934728539
SRX4647123,-0.1550788502
SRX4647124,0.0543963415
SRX4647125,0.1006825087
SRX3103185,-0.0585113509
SRX3103189,-0.19171630420000002
SRX3103187,-0.36686808190000003
SRX3103184,-0.01529806
SRX3103188,-0.035965425700000005
SRX3103186,0.0512634857
SRX1372110,0.4134907058
SRX1372111,0.673198123
SRX1372108,0.0571994283
SRX1372109,-0.0571994283
SRX4506085,0.1355738745
SRX4506083,0.1311414866
SRX4506089,0.18534979000000001
SRX4506087,0.07621302640000001
SRX4506077,0.0689062102
SRX4506079,-0.0906363459
SRX4506075,0.1344380601
SRX4506081,-0.1127079243
SRX4506084,-0.0579025715
SRX4506086,-0.0448495009
SRX4506088,-0.2168477633
SRX4506090,-0.1838119007
SRX4506078,-0.6199154321
SRX4506080,-0.6131060135
SRX4506082,-0.6856076555
SRX4506076,-0.4540807196
SRX5352221,-0.4426317014
SRX5352223,-0.4397287382
SRX5352222,0.08378135290000001
SRX5352229,0.8381341546000001
SRX5352227,1.0925065593
SRX5352228,0.7087684412
SRX5352231,-2.5579866466
SRX5352232,-3.3819639511
SRX5352230,-3.7663076557
SRX5352225,-0.6292835910000001
SRX5352224,-0.1905645243
SRX5352226,-0.2821564136
SRX5352220,-0.0966789531
SRX5352219,0.008442406000000001
SRX5352218,0.0882365471
SRX4498228,0.1532165516
SRX4498224,0.3502774715
SRX4498230,0.2032728959
SRX4498226,0.043891342300000004
SRX4498218,0.145687003
SRX4498216,-0.21849418380000002
SRX4498220,-0.1016097398
SRX4498222,0.1744169206
SRX4498225,0.3331933112
SRX4498227,0.27200574250000004
SRX4498231,0.2966240692
SRX4498229,0.1725804212
SRX4498217,0.33512129490000003
