,0
gene_id,Rv2397c
name,cysA1
operon,Op1516
gene_product,sulfate ABC transporter ATP-binding protein CysA
COG,Inorganic ion transport and metabolism
regulator,"Rv0081,Rv0324,Rv1219c,Rv1473A,sigH,lsr2,whiB4,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2397c"">External Database</a>"
