,0
gene_id,Rv1317c
name,alkA
operon,Op859
gene_product,bifunctional regulatory protein/DNA repair enzyme AlkA
COG,Transcription
regulator,"Rv0081,csoR,Rv1816,mbcA,Rv2034,Rv2324,Rv3249c,whiB4,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1317c"">External Database</a>"
