,0
gene_id,Rv3327
name,Rv3327
operon,Op2080
gene_product,transposase fusion protein
COG,"Replication, recombination and repair"
regulator,"Rv0302,csoR,trcR,Rv1353c,cmtR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3327"">External Database</a>"
