,0
gene_id,Rv3532
name,PPE61
operon,Op2210
gene_product,PPE family protein PPE61
COG,Cell motility
regulator,"Rv0047c,Rv0135c,Rv0767c,mbcA,Rv2021c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3532"">External Database</a>"
