,0
name,WhiB1
TF,whiB1
Regulator,"<a href=""https://mycobrowser.epfl.ch/genes/whiB1"" target=""_blank"">whiB1</a>"
Function,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive"
Category,Redox
has_venn,True
scatter,1
has_meme,False
precision,0.4222222222
recall,0.59375
