,0
gene_id,Rv2850c
name,Rv2850c
operon,Op1791
gene_product,magnesium chelatase
COG,Coenzyme transport and metabolism
regulator,"Rv1816,sigB,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2850c"">External Database</a>"
