,0
gene_id,Rv0518
name,Rv0518
operon,Op344
gene_product,hypothetical protein
COG,Amino acid transport and metabolism
regulator,"Rv0081,csoR,Rv1049,Rv2324,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0518"">External Database</a>"
