,0
gene_id,Rv1298
name,rpmE
operon,Op852
gene_product,50S ribosomal protein L31
COG,"Translation, ribosomal structure and biogenesis"
regulator,"Rv1353c,Rv2034"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1298"">External Database</a>"
