,0
gene_id,Rv3045
name,adhC
operon,Op1909
gene_product,NADP-dependent alcohol dehydrogenase
COG,Function unknown
regulator,"Rv1353c,Rv1816,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3045"">External Database</a>"
