,0
gene_id,Rv0491
name,regX3
operon,Op329
gene_product,two component sensory transduction protein RegX
COG,Transcription
regulator,"senX3,regX3,Rv0767c,Rv3249c,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0491"">External Database</a>"
