,0
gene_id,Rv2327
name,Rv2327
operon,Op1465
gene_product,hypothetical protein
COG,Transcription
regulator,"Rv0494,Rv1353c,Rv1816"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2327"">External Database</a>"
