,0
gene_id,Rv1489
name,Rv1489
operon,Op952
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0023,phoP,trcR,Rv2324,Rv2827c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1489"">External Database</a>"
