,0
gene_id,Rv2782c
name,pepR
operon,Op1758
gene_product,zinc protease
COG,Function unknown
regulator,"csoR,mprA,mprB,Rv1473A,mbcA,Rv2887,Rv2989,devR,whiB1,sigH,Rv3249c,lsr2,Rv3830c,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2782c"">External Database</a>"
