sample,Rv2231B
SRX3456105,-0.794997948
SRX4374122,-0.044858509000000005
SRX4374121,-0.3556339899
SRX4374123,-0.33833501720000003
SRX4374124,-0.24093689540000002
SRX4374125,0.2738329513
SRX4374126,-0.0328960559
SRX4374127,0.4052408997
SRX4374128,0.8720066718
SRX4374129,0.1092504047
SRX4374130,-0.21455512510000002
SRX4374132,-0.3546647029
SRX4374131,-0.0374076624
SRX4374133,-0.5477801066
SRX4374135,-0.3804384713
SRX4374134,-0.20813849110000002
SRX4374138,0.1674464183
SRX4374136,0.1764509547
SRX4374137,0.470185065
SRX1091379,0.17767359900000002
SRX1091380,0.5559644810000001
SRX1091377,-0.3445978595
SRX1091378,0.3445978595
SRX4647145,-0.4429591684
SRX4647146,0.8539793638000001
SRX4647147,0.6080879207000001
SRX4647144,-0.20951126320000002
SRX4647143,0.2348287722
SRX4647142,-0.025317509000000002
SRX4647155,-1.3180118176
SRX4647152,-0.6701625711
SRX4647153,-1.0113747447
SRX4647154,-0.45672423970000003
SRX4647148,0.47076167160000004
SRX4647149,-0.070163106
SRX4647151,0.36599408510000003
SRX4647150,-0.3462462868
SRX4647123,0.1701967228
SRX4647124,0.4555812757
SRX4647125,-0.6257779985
SRX3103185,-0.1487625547
SRX3103189,-0.3168229097
SRX3103187,-0.5764086132
SRX3103184,-0.0932377487
SRX3103188,-0.1608247459
SRX3103186,0.2540624946
SRX1372110,-0.2315723322
SRX1372111,0.0192845757
SRX1372108,0.3942672866
SRX1372109,-0.3942672866
SRX4506085,0.6327900722
SRX4506083,0.2463131979
SRX4506089,0.0911505239
SRX4506087,-0.2511618407
SRX4506077,-1.4513193303
SRX4506079,0.5210483449000001
SRX4506075,0.299300966
SRX4506081,0.6309700193000001
SRX4506084,0.683640113
SRX4506086,0.7079533408
SRX4506088,0.2833637993
SRX4506090,0.8603088287
SRX4506078,0.1624590528
SRX4506080,0.9595107669
SRX4506082,1.2921491539
SRX4506076,0.2728377886
SRX5352221,-0.0634238528
SRX5352223,-0.14288445530000002
SRX5352222,-0.5540507391
SRX5352229,1.9654362498000002
SRX5352227,2.0314294162
SRX5352228,1.9746923132
SRX5352231,-1.1080786616
SRX5352232,-1.8824943324
SRX5352230,-0.5653825897
SRX5352225,-0.1424911404
SRX5352224,-0.2729438557
SRX5352226,0.6538686688
SRX5352220,0.0045135656
SRX5352219,-0.1143675324
SRX5352218,0.10985396680000001
SRX4498228,1.7335907210000001
SRX4498224,1.3332583357
SRX4498230,-0.4763441108
SRX4498226,-0.06698929170000001
SRX4498218,-0.0665011419
SRX4498216,-0.080937248
SRX4498220,-0.1539816369
SRX4498222,0.3014200268
SRX4498225,-0.958804254
SRX4498227,-0.2849527905
SRX4498231,-1.1350282835
SRX4498229,0.1610597169
SRX4498217,-0.9387206521
SRX4498221,0.5695924486
SRX4498219,-0.495443756
SRX4498223,0.5614971442000001
SRX5079928,-0.4122325486
SRX5079930,-0.6958481149
SRX5079929,-0.5167483276
SRX5079923,0.06972267010000001
SRX5079924,0.1762621406
SRX5079922,0.016516083600000002
SRX5079920,-0.0650664644
SRX5079921,0.0416096755
SRX5079919,0.0234567889
SRX5079926,-0.1141284627
SRX5079925,-0.1846439956
SRX5079927,-0.1903422331
SRX894005,0.0124787295
SRX894004,0.4515949309
SRX894006,0.9871400044
SRX893999,0.032004348
SRX894000,0.116854753
SRX893998,-0.14885910100000002
SRX4647489,-0.4088923177
SRX4647490,0.4088923177
SRX4647492,0.5061408121000001
SRX4647491,0.3723060257
SRX4647496,-0.1153076581
SRX4647495,0.035428616600000004
SRX4647499,0.0370870193
SRX4647500,-0.42514900240000003
SRX4647493,-0.086817799
SRX4647494,-0.9968214208
SRX4647497,-0.0692854754
SRX4647498,0.03299243
SRX4505482,-0.44581516470000004
SRX4505486,-0.026527285100000002
SRX4505484,0.2064837128
SRX4505473,-0.1683172554
SRX4505476,0.713751652
SRX4505480,-0.4399835602
SRX4505478,0.0076015995
SRX4505474,-0.2813696912
SRX4505483,-0.24578428500000002
SRX4505485,-0.4756543038
SRX4505487,0.40276421430000003
SRX4505488,-0.5747243236
SRX4505481,0.2149106607
SRX4505477,0.41736523080000004
SRX4505475,0.6076371026
SRX4505479,0.1376032817
SRX4605773,-0.38101300330000004
SRX4605774,-0.1018312106
SRX4605772,-0.0036386687
SRX4605771,0.0036386687
SRX5178871,0.7117119860000001
SRX5178872,0.6893007712
SRX5178868,-2.1336292975
SRX5178870,1.0225663017
SRX5178869,1.1110629957
ERX1404045,0.053459089300000005
ERX1404046,-0.053459089300000005
ERX1404043,0.5209080175
ERX1404044,0.18711723130000002
ERX237502,-0.5375868846
ERX237505,-0.0533530744
ERX237506,0.09877192200000001
ERX237500,-1.4419274961
ERX237497,-0.8551707135000001
ERX237499,-1.1946514273
ERX237507,-0.0499966081
ERX237496,0.0281586915
ERX237504,0.0218379166
ERX3772318,0.0388021343
ERX3772320,0.0438623364
ERX3772319,0.3308089161
ERX3772321,-0.3230707929
ERX3772322,-0.14355433280000002
ERX3772323,0.46662512570000003
SRX4314262,-0.39229164790000004
SRX4314263,0.140806715
SRX4314261,0.2514849329
SRX4314265,0.1500208818
SRX4314266,-0.2005683915
SRX4314264,-0.5751742034
SRX4314268,-0.7326782747
SRX4314267,-0.1660135921
SRX4314271,-2.6043157693
SRX4314272,-0.0979173502
SRX4314275,-1.2899956795
SRX4314274,-0.30420284870000003
SRX4314273,-1.8806833916999999
SRX4314278,-3.1855279035
SRX4314276,-0.5976547881000001
SRX4314281,-0.5927455666
SRX4314279,-0.4662082186
SRX4314280,-0.4590845472
SRX4314284,-0.3996560745
SRX4314283,-1.1050643487
SRX4314282,-0.7524376637
SRX4314293,-1.5738935781999999
SRX4314292,-2.0090679781
SRX4314291,-2.0274500148
SRX4314297,-1.5342472529
SRX4314298,-0.9211992437000001
SRX4314299,-0.3957042729
SRX4314302,-1.0613310967
SRX4314301,-0.5646035060000001
SRX4314300,-1.6943755252
SRX4314305,0.1165417844
SRX4314304,-0.3243665585
SRX4314303,0.1024246719
SRX4314309,-0.6518596130000001
SRX4314306,-0.5978735828
SRX4314308,-0.8380996129
SRX4314307,-0.7586840009
SRX4314311,-1.0531859999
SRX4314317,-0.922976334
SRX4314316,-0.0877006505
SRX4314318,-0.6776441598
SRX4314319,-0.5334465856
SRX4314331,0.0374471518
SRX4314330,-0.30565344510000003
SRX4314332,0.1551429452
SRX4314335,0.0896705221
SRX4314334,0.0101846294
SRX4314333,0.171750818
SRX4314338,0.3720625023
SRX4314336,0.23547551290000002
SRX4314337,-0.24858025490000002
SRX4314339,-0.2661658559
SRX4314340,-0.4914512366
SRX4314341,0.11346411390000001
SRX3686762,0.5575341477
SRX3686763,0.5744446237
SRX3686761,0.2313748619
SRX3686765,0.0788409529
SRX3686769,0.7390585054000001
SRX3686766,0.7401787644000001
SRX3686768,0.5823356331
SRX3686764,0.3789464783
SRX3686767,0.49344149860000003
SRX3686788,-0.5201596164
SRX3686791,0.45959796210000003
SRX3686792,-0.5769373226
SRX3686793,0.5798862210000001
SRX3686790,0.0073716159000000005
SRX3686789,0.050241140000000004
SRX3686829,0.9749553278
SRX3686830,1.0935190177
SRX3686828,0.5219417835
SRX3686819,3.3267015605
SRX3686818,3.0304296718
SRX3686817,2.9236507462
SRX3686822,2.567980649
SRX3686820,2.500987017
SRX3686821,2.6920776888
SRX3686743,0.28163851430000003
SRX3686744,0.7640750606000001
SRX3686745,0.13181696040000002
SRX3686772,-0.1821688834
SRX3686770,-0.2415461211
SRX3686771,-0.4630293442
SRX3686794,0.8895669774
SRX3686796,0.0039847094000000005
SRX3686751,0.2656069432
SRX3686749,0.7184885517
SRX3686750,0.7050452512000001
SRX3686778,0.6630579545
SRX3686777,0.2738035864
SRX3686776,0.38862185520000003
SRX3686800,0.4854461869
SRX3686801,0.3454800431
SRX3686755,0.5547608683
SRX3686757,0.4088698479
SRX3686756,0.8319745409
SRX3686784,0.1562936366
SRX3686783,0.34219201590000003
SRX3686782,0.0755144858
SRX3686809,0.3542755946
SRX3686807,0.6935077861000001
SRX3686808,0.7310255192
SRX3686787,0.2692469183
SRX3686786,-0.1754247311
SRX3686785,-0.5503216259
SRX3686799,0.1261102636
SRX3686797,0.5385503532
SRX3686798,0.2207304433
SRX3686746,-0.3511370783
SRX3686748,-0.32620293
SRX3686747,0.7712735426
SRX3686773,0.1483146316
SRX3686774,-0.2124163158
SRX3686775,0.19667532140000002
SRX3686754,0.175473974
SRX3686753,0.19021731590000002
SRX3686752,-0.0074816823000000005
SRX3686780,0.1922125422
SRX3686779,-0.166092913
SRX3686781,-0.0501957507
SRX3686806,-0.4153647683
SRX3686805,-0.5506225604
SRX3686758,0.21740393300000002
SRX3686760,0.48514396790000003
SRX3686759,0.019258732
SRX3686810,-0.546789667
SRX3686811,-0.11232943100000001
SRX3686812,-0.1306137124
SRX3686813,1.0178698885
SRX3686815,2.2328324927
SRX3686816,1.9525459493000001
SRX3686823,0.9442399809
SRX3686824,0.7457923597
SRX3686825,0.8647870022
SRX3686827,0.7824014891000001
SRX3686826,0.9191820423
SRX7054191,0.10873030500000001
SRX7054189,-0.6360784580000001
SRX7054190,0.5273481531
SRX7054193,1.7806089917999999
SRX7054192,0.1696186093
SRX7054194,0.7973012012
SRX4506284,0.9757469745
SRX4506280,1.6797828625
SRX4506282,1.9782483432
SRX4506278,1.029457402
SRX4506274,-0.1132299266
SRX4506273,-0.6029670705
SRX4506271,-0.021741113200000002
SRX4506276,0.7379381103
SRX4506283,-0.12139015600000001
SRX4506279,0.0799827392
SRX4506285,-2.2009177831
SRX4506281,-1.1597283612
SRX4506275,-0.5967271527
SRX4506277,-0.35665906140000003
SRX4506272,0.5770167580000001
SRX2923393,-0.019454441700000002
SRX2923394,0.019454441700000002
SRX2923398,-0.6959400067
SRX2923397,0.0071843295
SRX2923395,0.5460417181
SRX2923396,0.3166479293
SRX2923400,-1.4264263993
SRX2923401,-1.7759635031
SRX2923403,-0.4076709371
SRX2923402,-0.6273570587
SRX6853288,0.0301961977
SRX6853287,0.41871000690000004
SRX6853286,0.0397738677
SRX6853284,-0.4956167193
SRX6853285,0.38579508370000004
SRX6853283,0.10982163560000001
SRX4319040,-0.010325799
SRX4319041,-0.0192286159
SRX4319039,0.029554414900000003
SRX4314613,-0.5757161674
SRX4314614,-0.34465959890000003
SRX4314615,-0.1193108702
SRX4314632,-0.7424994616
SRX4314631,-0.7247302924
SRX4314633,-0.4594000845
SRX4314622,-1.3049957414
SRX4314623,-1.2758974833
SRX4314624,-1.2430517384
SRX4314611,0.0329710409
SRX4314610,-0.0873070467
SRX4314612,0.0543360058
SRX4314630,0.26452375170000003
SRX4314628,0.3133603767
SRX4314629,0.273497724
SRX4314619,0.9386438867
SRX4314621,0.9137280240000001
SRX4314620,0.9254019170000001
SRX7119390,-0.146404105
SRX7119388,0.146404105
SRX7119386,0.7296382788
SRX7119385,0.8428990657000001
SRX7119387,1.0710702247
SRX3746749,0.8753990145
SRX3746748,1.0908120576
SRX3746751,0.033754431
SRX3746750,0.5549813545
SRX3746752,0.2631588351
SRX3746753,-0.3035795371
SRX3746755,0.1379969643
SRX3746754,-0.1379969643
SRX2345943,-0.1041395182
SRX2345942,0.1041395182
SRX2345941,0.2480601567
SRX2345940,0.4283748076
SRX3992217,0.0577523215
SRX3992216,-0.2048116687
SRX3992214,1.2433476282
SRX3992215,0.5963643471
SRX3992221,0.3511207964
SRX3992220,1.4328931282
SRX3992219,0.4767396991
SRX3992218,0.9056604004000001
SRX3992201,0.7155163733000001
SRX3992200,0.229682572
SRX3992198,-0.051876576800000004
SRX3992199,0.1454738791
SRX3992202,-0.1268538911
SRX3992203,0.0728677182
SRX3992204,1.7148459815
SRX3992205,0.7862134006
SRX3992206,1.653736558
SRX3992207,0.9093592322
SRX3992209,0.7328503080000001
SRX3992208,0.876735938
SRX3992212,0.5595864187
SRX3992213,0.9528914396
SRX3992210,-0.1770765701
SRX3992211,0.1770765701
SRX357084,0.7932154731000001
SRX357083,-0.7932154731000001
SRX4647134,0.0031275305
SRX4647137,-0.4019296231
SRX4647136,-0.6421590431
SRX4647135,-0.2813015936
SRX4647139,-0.0981249025
SRX4647141,-0.0662268246
SRX4647140,-0.1235083018
SRX4647138,0.2878600289
SRX4647128,0.3115244373
SRX4647127,-0.28208330330000003
SRX4647129,-0.6668857828
SRX4647126,-1.0366629356
SRX4647133,-0.20027550700000002
SRX4647132,-0.1865709765
SRX4647131,-1.835876178
SRX4647130,-3.0932803938
SRX6923924,-0.49271837230000004
SRX6923925,-4.2205598315
SRX6923923,-1.6763193663
SRX6923922,-1.3975458257
SRX6923939,0.33013297750000004
SRX6923938,-0.33013297750000004
SRX6923936,-0.3553910193
SRX6923937,-0.6044866472
SRX5509428,0.0026067719000000002
SRX5509427,-0.0026067719000000002
SRX1882560,0.2064380117
SRX1882558,0.5443518064
SRX1882559,-0.0943877219
SRX1882561,0.14921664310000002
SRX1882563,-0.0844183111
SRX1882562,0.1294886233
SRX1882565,-0.2422145454
SRX1882566,-0.45777542790000003
SRX1882564,-0.37596645360000003
SRX1882568,-0.29238166800000004
SRX1882567,-0.2040016207
SRX1882569,-0.643919839
SRX1882555,-0.2986477489
SRX1882557,0.010723237
SRX1882556,0.2879245119
SRX5088615,-0.1725546491
SRX5088616,0.6402816997
SRX6845150,0.2030107626
SRX6845149,-0.3524748607
SRX6845151,-1.1823199526
SRX6845152,-0.43016378310000003
SRX6845145,0.5238500578
SRX6845146,1.0270277211
SRX6845142,0.4762572318
SRX6845141,0.179063871
SRX6845144,0.2306952505
SRX6845143,-0.2306952505
SRX5605051,0.0995078132
SRX5605045,-0.0995078132
SRX5605060,0.1068009224
SRX5605059,-0.0994824359
SRX2382017,0.3047290335
SRX2382024,-0.3047290335
SRX2382027,-1.8925887815
SRX2382029,-0.8287487765
SRX2382217,-1.3354533784
SRX2382023,-0.9166338108000001
SRX2382218,0.25333976550000004
SRX2382219,0.3070756898
SRX2382213,-1.8142995557
SRX2382019,-0.2766070311
SRX2382214,-0.06411904090000001
SRX2382215,-0.5232660072
SRX2382020,1.4496741081
SRX2382216,0.8040902095
SRX2382022,-0.7827181047
SRX2382033,0.2068276276
SRX2382220,2.1304517093
SRX2382222,1.7784177514000001
SRX2382030,2.3210438341
SRX4506350,-0.7946040165
SRX4506352,-0.6875467243000001
SRX4506354,-0.651418481
SRX4506348,-0.0922984451
SRX4506346,-0.0262077993
SRX4506344,0.1185062444
SRX4506351,0.7113461222
SRX4506353,0.309799661
SRX4506355,0.5558633478
SRX4506349,-0.24392662650000002
SRX4506345,-0.0433033045
SRX4506347,0.3964513592
SRX4514122,-0.3948181317
SRX4514124,0.7323187495
SRX4514126,-0.8255003398
SRX4514120,-0.3652897215
SRX4514112,-1.1354389767
SRX4514116,1.0711878257
SRX4514118,0.7652961293
SRX4514114,-0.7010449783
SRX4514121,-0.2862221457
SRX4514125,0.8924389602
SRX4514127,0.3540241652
SRX4514123,-1.0335147533
SRX4514115,0.3058252996
SRX4514117,1.067188115
SRX4514113,-0.9516570799
SRX4514119,0.7509673309
SRX958308,-1.1832690402
SRX958306,-0.11206113670000001
SRX958307,0.134734
SRX958313,0.09885044800000001
SRX958312,0.3933034945
SRX958314,-0.4921539425
SRX958320,-0.7349063676
SRX958318,-1.4561485283
SRX958319,0.00032073100000000004
SRX958323,-0.7154992395
SRX958322,-0.7202251661
SRX958321,-1.0863510428
SRX958310,-0.3089389186
SRX958309,-0.8417037201
SRX958311,0.23193184060000002
SRX958317,-0.0017375183
SRX958315,-0.6224970574
SRX958316,-0.6396623511
SRX958324,-0.7855651481
SRX958325,-0.7819536645
SRX4498322,-0.9616428530000001
SRX4498318,-3.1042769675
SRX4498320,-0.609433246
SRX4498316,0.09634007400000001
SRX4498312,0.21921666280000002
SRX4498308,0.3349080239
SRX4498314,-0.7390797605
SRX4498310,0.1849550738
SRX4498319,0.1916702919
SRX4498317,-3.1042769675
SRX4498311,0.035800261800000004
SRX4498315,-3.1042769675
SRX4498309,-3.1042769675
SRX4498313,-0.08098177720000001
SRX4615568,2.4305513671
SRX4615570,-2.4305513671
SRX727246,-1.6005694419
SRX727243,-0.4893466434
SRX727247,-0.1784677395
SRX727244,0.42805970990000003
SRX727245,-0.021874744
SRX727248,-1.1818324682
SRX727249,0.3812648869
SRX727251,-0.787720439
SRX727250,0.4064555521
SRX4498332,-3.7281090277
SRX4498334,-1.4063567296000001
SRX4498335,-0.6037405782
SRX4498337,-0.3978514188
SRX4498324,0.4669328407
SRX4498326,-0.10192273930000001
SRX4498328,0.2473921967
SRX4498330,-0.6124022981
SRX4498336,0.0991139642
SRX4498333,-1.4061549348
SRX4498338,0.47262834940000004
SRX4498329,1.0451967823
SRX4498325,0.5354895876
SRX4498327,0.0240132843
SRX4498331,0.5131590525
