,0
gene_id,Rv1470
name,trxA
operon,Op943
gene_product,thioredoxin TrxA
COG,"Post-translational modification, protein turnover,and chaperones"
regulator,"Rv0023,senX3,regX3,csoR,sigH"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1470"">External Database</a>"
