,0
gene_id,Rv3471c
name,Rv3471c
operon,Op2173
gene_product,hypothetical protein
COG,Carbohydrate transport and metabolism
regulator,<i>Not Available</i>
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3471c"">External Database</a>"
