,0
gene_id,Rv2513
name,Rv2513
operon,Op1588
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv0023,Rv0047c,Rv0081,Rv0678,csoR,Rv1353c,Rv2250c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2513"">External Database</a>"
