,0
gene_id,Rv2725c
name,hflX
operon,Op1724
gene_product,GTP-binding protein HflX
COG,Function unknown
regulator,"phoP,csoR,whiB7,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2725c"">External Database</a>"
