,0
gene_id,Rv1652
name,argC
operon,Op1045
gene_product,N-acetyl-gamma-glutamyl-phoshate reductase
COG,Amino acid transport and metabolism
regulator,"Rv0081,Rv0678,argR,Rv2011c,devR,prpR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1652"">External Database</a>"
