,0
gene_id,Rv3013
name,Rv3013
operon,Op1890
gene_product,hypothetical protein
COG,Transcription
regulator,"csoR,Rv1049,mbcA,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3013"">External Database</a>"
