locus,6
Rv0001,-0.008292933800000001
Rv0002,-0.014754755900000001
Rv0003,-0.0039426495
Rv0004,0.0012324278
Rv0005,-0.0011009155
Rv0006,-0.0079624497
Rv0007,-0.0208237761
Rv0008c,-0.0050856797
Rv0009,0.0050828010000000005
Rv0010c,-0.0156444013
Rv0011c,1.5844e-06
Rv0012,0.0111502975
Rv0013,-0.00028566130000000004
Rv0014c,-0.0040243904
Rv0015c,-0.0016616166
Rv0016c,0.0016802062000000001
Rv0017c,-0.0077365661
Rv0018c,-0.0027629055
Rv0019c,0.0026748177
Rv0020c,-0.004853255
Rv0021c,-0.0012263643
Rv0022c,0.0115872162
Rv0023,0.0023225617
Rv0024,-0.0017801345
Rv0025,-0.0096861207
Rv0026,-0.0036544078
Rv0027,0.0058219840000000005
Rv0028,-0.0047240911
Rv0029,-0.0010451517
Rv0030,-0.0017153837
Rv0032,0.0116322739
Rv0033,0.0113035371
Rv0034,0.0023672955
Rv0035,0.0086458802
Rv0036c,-0.007079254300000001
Rv0037c,0.0029116304000000003
Rv0038,0.0008157028
Rv0039c,-0.0159293083
Rv0040c,0.0104869708
Rv0041,-0.0018782338
Rv0042c,0.0041855671
Rv0043c,-0.0088355516
Rv0044c,0.0074062536
Rv0045c,-0.0285689825
Rv0046c,-0.030833738500000003
Rv0047c,-0.0310942493
Rv0048c,-0.0182461546
Rv0049,-0.0003943789
Rv0050,-0.0020002811
Rv0051,-0.007122732200000001
Rv0052,-0.0036619003
Rv0053,-0.0023869943
Rv0054,-0.0028074804
Rv0055,-0.0087081771
Rv0056,-0.008809816
Rv0057,-0.0038397833
Rv0058,-0.009431034100000001
Rv0059,-0.0010322983
Rv0060,0.0022346096
Rv0061c,0.0030154298000000003
Rv0062,-0.0042944554
Rv0063,-0.0015374554
Rv0063a,0.0206112326
Rv0064,0.0005753588
Rv0064A,-0.0114739691
Rv0065,-0.0142774754
Rv0066c,-0.0048164409
Rv0067c,0.0087526833
Rv0068,0.0011571609
Rv0069c,0.0165606365
Rv0070c,0.0184420622
Rv0071,0.0050397103
Rv0072,-0.0037249323000000003
Rv0073,0.0037595074
Rv0074,-0.0033606674
Rv0075,-0.0101074313
Rv0076c,0.0026014705
Rv0077c,0.0013931498
Rv0078,0.0031759301
Rv0078A,-0.0008862014
Rv0078B,-0.0016100124
Rv0079,-0.008859170100000001
Rv0080,-0.0286593578
Rv0081,-0.0009674331
Rv0082,0.0096645437
Rv0083,-0.0009450457000000001
Rv0084,-0.0075420293
Rv0085,-0.0056882544
Rv0086,-0.002923403
Rv0087,-0.0085303501
Rv0088,-0.0081117931
Rv0089,-0.0188718194
Rv0090,0.0029776797000000002
Rv0091,0.0044185372
Rv0092,0.0116582212
Rv0093c,0.0104240274
Rv0094c,0.011312220900000001
Rv0095c,-0.0045499166
Rv0096,0.0207767836
Rv0097,0.0034552136
Rv0098,0.0166912926
Rv0099,0.0031679919
Rv0100,-0.0089762629
Rv0101,0.0121923184
Rv0102,0.0076936851
Rv0103c,0.0033124731000000003
Rv0104,-0.0137328864
Rv0105c,0.0073704112
Rv0106,0.0204416729
Rv0107c,-0.0034508111000000003
Rv0108c,-3.9484600000000005e-05
Rv0109,-0.0131424687
Rv0110,-0.0038797587000000003
Rv0111,-0.0094021587
Rv0112,0.0108984887
Rv0113,0.0105999451
Rv0114,0.015561419200000001
Rv0115,0.0047235276
Rv0115a,0.0440909974
Rv0116c,-0.0053793201
Rv0117,0.0037662873
Rv0118c,0.0478239296
Rv0119,0.0313674758
Rv0120c,-0.0088714656
Rv0121c,0.0016373879
Rv0122,0.0024780057
Rv0123,0.0061444011
Rv0124,0.0026743891
Rv0125,0.0006243319
Rv0126,0.0014255977
Rv0127,-0.0036162548
Rv0128,-0.0020058934
Rv0129c,0.0028123446000000002
Rv0130,0.0055110199000000006
Rv0131c,0.0016420265000000002
Rv0132c,0.0030231168
Rv0133,8.48163e-05
Rv0134,0.0061377479000000006
Rv0135c,-0.0122397101
Rv0136,-0.017932471800000002
Rv0137c,0.0046595002000000005
Rv0138,-0.0134989188
Rv0139,-0.0045218621
Rv0140,-0.0060216161
Rv0141c,-0.0115254671
Rv0142,-0.0399930504
Rv0143c,-0.0080474181
Rv0144,-0.014472788600000001
Rv0145,-0.0045318088
Rv0146,0.0104566923
Rv0147,-0.0076124707
Rv0148,-0.015881639200000002
Rv0149,-0.015393015400000001
Rv0150c,-0.016032370100000002
Rv0151c,-0.0164193015
Rv0152c,-0.0003090669
Rv0153c,-0.0112523992
Rv0154c,0.0030876635
Rv0155,0.0017018598
Rv0156,-0.011551402
Rv0157,-0.0087582804
Rv0157A,0.0111371642
Rv0158,0.009584301600000001
Rv0159c,-0.0074781644
Rv0160c,-0.0143554271
Rv0161,0.0088803564
Rv0162c,0.014398773
Rv0163,0.0034669026
Rv0164,-0.014129707200000001
Rv0165c,0.026506518700000002
Rv0166,-0.0082082644
Rv0167,-0.0081218591
Rv0168,0.0052249408
Rv0169,0.0022007674
Rv0170,0.0016703453
Rv0171,-0.0023799003
Rv0172,0.0008102643
Rv0173,0.004134097000000001
Rv0174,-0.0069420707000000005
Rv0175,0.0024332659000000003
Rv0176,-0.0030237711000000002
Rv0177,0.0037285442
Rv0178,0.0034961631
Rv0179c,0.008428798000000001
Rv0180c,-0.0081711353
Rv0181c,-0.0085657262
Rv0182c,-0.0045716422
Rv0183,0.0061198711
Rv0184,-0.0086360906
Rv0185,-0.0024028163
Rv0186,0.0008896724
Rv0186A,0.0138703985
Rv0187,-0.003063272
Rv0188,0.008098018
Rv0189c,-0.0136001824
Rv0190,-0.0033195177
Rv0191,-0.0025805313
Rv0192,-0.012531084500000001
Rv0193c,0.0601099697
Rv0194,0.022484908
Rv0195,0.1999317932
Rv0196,-0.0070732451
Rv0197,-0.0020243334000000003
Rv0198c,-0.0029176213
Rv0199,-0.0026320251
Rv0200,-0.0046076349
Rv0201c,0.0043223544
Rv0202c,-0.0055134795000000006
Rv0203,0.0009668322
Rv0204c,-0.0017264256000000002
Rv0205,-0.0112280287
Rv0206c,-0.009061649
Rv0207c,-0.009624925500000001
Rv0208c,-0.0077668014
Rv0209,-0.0028809118
Rv0210,-0.0036248120000000003
Rv0211,0.0090286937
Rv0212c,0.0152340683
Rv0213c,-0.00040131570000000004
Rv0214,-0.0013426473
Rv0216,-0.0089763026
Rv0217c,0.0119428352
Rv0218,-0.0170372942
Rv0219,-0.0048528331000000004
Rv0220,0.0023178214
Rv0221,0.0027405873
Rv0222,-0.008848239400000001
Rv0223c,0.0114166362
Rv0224c,-0.0050759595
Rv0225,0.0040607502
Rv0226c,0.0042762376
Rv0227c,0.0059827168
Rv0228,-0.0021935161
Rv0229c,-0.017390344000000002
Rv0230c,0.013970553
Rv0231,-0.016184975600000002
Rv0232,0.0227694832
Rv0233,0.0154746462
Rv0234c,-0.0025283355
Rv0235c,0.0252186013
Rv0236c,-0.0067575275
Rv0236A,-0.0060660636
Rv0237,0.0007730583000000001
Rv0238,0.0058029299
Rv0239,-0.0031224556000000003
Rv0240,0.0031253369
Rv0241c,-0.015230018900000001
Rv0242c,-0.0117024807
Rv0243,-0.014213316200000001
Rv0244c,0.0008655223000000001
Rv0245,0.0018106094
Rv0246,0.0119654643
Rv0247c,-0.0023685877
Rv0248c,-0.0071605186000000005
Rv0249c,0.0043032871
Rv0250c,-0.006337249400000001
Rv0251c,-0.0004191652
Rv0252,-0.0162020155
Rv0253,-0.025583878100000002
Rv0254c,0.007874765300000001
Rv0255c,0.0018265096
Rv0256c,0.0011172605
Rv0257,0.0052814640000000005
Rv0258c,-0.012206169400000001
Rv0259c,0.0081097071
Rv0260c,0.0142213958
Rv0261c,0.0031762115
Rv0262c,0.008828155800000001
Rv0263c,-0.0012944675
Rv0264c,0.0001883222
Rv0265c,0.0234019392
Rv0266c,0.0034034494
Rv0267,0.00219439
Rv0268c,0.0022681257
Rv0269c,0.0006657658000000001
Rv0270,0.0029687256
Rv0271c,0.018545043
Rv0272c,-0.0035484222
Rv0273c,-0.0064814288
Rv0274,0.0330593692
Rv0275c,-0.0059632463
Rv0276,0.009179023500000001
Rv0277c,0.011000649500000001
Rv0278c,-0.0084995817
Rv0279c,-0.0073528595
Rv0280,-0.0035143392
Rv0281,-0.008135752100000001
Rv0282,0.0061470561
Rv0283,0.0026687290000000003
Rv0284,0.0040242096
Rv0285,0.0030489693
Rv0286,0.0024542197
Rv0287,0.0022678406
Rv0288,0.021259895600000002
Rv0289,-0.0023315194
Rv0290,0.0112884208
Rv0291,0.0104852435
Rv0292,0.011570349
Rv0293c,-0.0086126908
Rv0294,-0.009084132200000001
Rv0295c,-0.0138324932
Rv0296c,-0.0050451232
Rv0297,-0.0148054563
Rv0298,0.0074491563
Rv0299,-0.007682711
Rv0300,-0.013075288000000001
Rv0301,-0.0139710943
Rv0302,-0.0033752142
Rv0303,-0.009797802000000001
Rv0304c,-0.0101309834
Rv0305c,-0.0153728938
Rv0306,-0.021068662300000002
Rv0307c,-0.01301692
Rv0308,0.0013010262000000001
Rv0309,0.0031406864000000003
Rv0310c,0.0051703957
Rv0311,0.0102420099
Rv0312,-0.0022285541000000002
Rv0313,0.008819201
Rv0314c,-0.0045971411
Rv0315,-0.0051608691
Rv0316,-0.0155140476
Rv0317c,-0.0058244112
Rv0318c,-0.0138758471
Rv0319,0.0016816291
Rv0320,0.0094953276
Rv0321,-0.0032058656000000002
Rv0322,0.015772931
Rv0323c,0.007047404
Rv0324,-0.0057743328
Rv0325,-0.0115834228
Rv0326,-0.0067081993
Rv0327c,-0.0088937098
Rv0328,-0.0098452585
Rv0329c,-0.0386870052
Rv0330c,-0.031047721
Rv0331,-0.018647912200000002
Rv0332,-0.0035612844
Rv0333,0.0131756309
Rv0334,-0.0080481031
Rv0335c,0.0073369381
Rv0336,0.0064997311
Rv0337c,-0.0058817907
Rv0338c,0.0040791247
Rv0339c,-0.008263865700000001
Rv0340,-0.0011109937
Rv0341,0.0003816262
Rv0342,-0.0002978138
Rv0343,-0.003955106
Rv0344c,-0.0092857045
Rv0345,0.0094797373
Rv0346c,-0.0010277906
Rv0347,-0.0014681235
Rv0348,0.0087523159
Rv0349,0.0021169163
Rv0350,0.0259135282
Rv0351,0.0338457563
Rv0352,0.0123888851
Rv0353,0.0131089371
Rv0354c,-0.013494204400000001
Rv0355c,-0.015916152
Rv0356c,0.0020188967
Rv0357c,-0.0019511554000000001
Rv0358,0.0046689244
Rv0359,-0.0031729922
Rv0360c,0.003223299
Rv0361,-0.0079691795
Rv0362,0.0029142020000000003
Rv0363c,-0.0138537612
Rv0364,-0.0072520166
Rv0365c,-0.0014666793000000001
Rv0366c,-0.0013558180000000002
Rv0367c,-0.0085873096
Rv0368c,0.0091069121
Rv0369c,-0.0006243793
Rv0370c,-0.0089433631
Rv0371c,-0.0273395222
Rv0372c,-0.0094597655
Rv0373c,-0.0171606815
Rv0374c,-0.0134079812
Rv0375c,-0.0111559286
Rv0376c,0.0094591824
Rv0377,-0.0091205198
Rv0378,-0.0006311834
Rv0379,-0.007444605700000001
Rv0380c,-0.0019355874
Rv0381c,-0.0149682891
Rv0382c,-0.0099319762
Rv0383c,-0.009839454800000001
Rv0384c,-0.0041308941
Rv0385,-0.0053144429
Rv0386,-0.0225945714
Rv0389,0.0024896093
Rv0390,0.0047026861
Rv0391,0.0109380203
Rv0392c,-0.0034284547000000003
Rv0393,0.0212566896
Rv0394c,0.0057755817
Rv0395,-0.0121742775
Rv0396,-0.0017153574
Rv0397,0.012065049000000001
Rv0397A,-0.0027653351000000003
Rv0398c,-0.0118082755
Rv0399c,-0.0009815065
Rv0400c,0.0079875973
Rv0401,0.0026260840000000003
Rv0402c,-0.0026853384
Rv0403c,-0.0039585195
Rv0404,-0.0011105298000000001
Rv0405,0.0037963094
Rv0406c,0.0051679457
Rv0407,0.0066041851
Rv0408,-0.002710641
Rv0409,0.00021789120000000002
Rv0410c,-0.0163650121
Rv0411c,-0.0044437865000000005
Rv0412c,0.0003805576
Rv0413,-0.0053362727
Rv0414c,-0.0077012083
Rv0415,2.54356e-05
Rv0416,-0.0082645462
Rv0417,-0.0005312574000000001
Rv0418,0.0034863364
Rv0419,-0.008037779
Rv0420c,-0.013066260500000001
Rv0421c,-0.0018782581
Rv0422c,0.009254993000000001
Rv0423c,0.00401224
Rv0424c,-0.0037953704000000003
Rv0425c,-0.0067497922
Rv0426c,0.0043301458
Rv0427c,0.0038432827
Rv0428c,0.0068806783
Rv0429c,0.0058692293
Rv0430,0.0073779998
Rv0431,0.0065763352
Rv0432,2.38826e-05
Rv0433,-0.0113559924
Rv0434,-0.0037442896000000002
Rv0435c,-0.0075151655000000005
Rv0436c,-0.0078186906
Rv0437c,-0.0067144574
Rv0438c,0.0031550792
Rv0439c,0.0044325163
Rv0440,-0.02322534
Rv0441c,-0.007662782000000001
Rv0442c,-0.0138565506
Rv0443,0.0016811543000000001
Rv0444c,-0.0030451731
