,0
gene_id,Rv0308
name,Rv0308
operon,Op209
gene_product,integral membrane protein
COG,Lipid transport and metabolism
regulator,"Rv0023,Rv2250c,Rv2989,Rv3249c,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0308"">External Database</a>"
