,0
gene_id,Rv2933
name,ppsC
operon,Op1840
gene_product,phthiocerol synthesis polyketide synthase type I PpsC
COG,Energy production and conversion
regulator,"whiB5,Rv0023,Rv0135c,Rv0302,phoP,Rv0767c,csoR,mprA,mprB,trcR,Rv1049,Rv1353c,Rv1473A,Rv1556,Rv1776c,Rv2034,lsr2,sigM,lysG"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2933"">External Database</a>"
