sample,Rv1489A
SRX3995807,-0.050441034700000005
SRX3995806,-0.20768306490000002
SRX3995809,-0.2494870425
SRX3995808,-0.13466190890000002
SRX4619048,-0.021525570600000002
SRX4619047,-0.2384112202
SRX4619049,-0.051157567800000005
SRX4619050,0.2047194528
SRX3995804,0.0201018743
SRX3995805,-0.0201018743
SRX5089845,0.2161213959
SRX5089844,0.0399021076
SRX5089860,-0.012260988700000001
SRX5089859,-0.09478686110000001
SRX5089858,0.1070478498
SRX5089854,-0.25838330930000003
SRX5089853,-0.3485316996
SRX5089852,-0.1957011955
SRX5089856,0.2978003475
SRX5089855,0.328905862
SRX5089857,0.38470270170000004
SRX5089868,0.6423375852000001
SRX5089866,0.5549892483000001
SRX5089867,0.6319333547
SRX5089870,0.3910118131
SRX5089869,0.5479589196
SRX5089871,0.6111623292
SRX5089846,-0.3557360724
SRX5089848,-0.195915698
SRX5089847,-0.3707310353
SRX5089849,0.5167967871
SRX5089850,0.4426660931
SRX5089851,0.4106215039
SRX5089863,0.4562333438
SRX5089861,0.3822034744
SRX5089862,0.3995819973
SRX5089865,0.9302821918
SRX5089864,0.8810317416000001
SRX5388955,-0.1288452816
SRX5388957,0.0893668705
SRX5388954,0.1658108724
SRX5388956,-0.1263324613
SRX5388960,0.6572147465
SRX5388961,0.6909668163
SRX5388959,0.7588513997
SRX5388958,0.5455337341000001
SRX5388964,1.325762477
SRX5388965,1.5153043389
SRX5388962,1.3444146457000001
SRX5388963,1.3120726729
SRX6889335,0.15117937850000002
SRX6889333,-0.15117937850000002
SRX6810002,0.029503212600000002
SRX6810004,-0.1079531556
SRX6810003,0.07844994300000001
SRX6810006,-0.28480527440000003
SRX6810005,0.0818892735
SRX6810007,0.2559643062
ERX1818322,0.3162505633
ERX1818321,-0.3162505633
SRX2617830,0.2147659103
SRX2617831,0.1364664942
SRX2617833,0.404729043
SRX2617832,0.1884443859
SRX2617828,-0.0016321772000000001
SRX2617827,-0.0909417903
SRX2617829,0.0925739675
SRX3456119,0.5007402904
