,0
gene_id,Rv1489A
name,Rv1489A
operon,Op952
gene_product,hypothetical protein
COG,Lipid transport and metabolism
regulator,"Rv0023,csoR,trcR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1489A"">External Database</a>"
