,0
gene_id,Rv0999
name,Rv0999
operon,Op649
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv0047c,Rv0081,Rv0273c,Rv0302,whiA,mbcA,Rv2011c,Rv2021c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0999"">External Database</a>"
