,0
gene_id,Rv2812
name,Rv2812
operon,Op1777
gene_product,transposase
COG,"Replication, recombination and repair"
regulator,Rv2642
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2812"">External Database</a>"
