,0
gene_id,Rv0424c
name,Rv0424c
operon,Op284
gene_product,hypothetical protein
COG,No COG annotation
regulator,<i>Not Available</i>
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0424c"">External Database</a>"
