,0
gene_id,Rv0456A
name,mazF1
operon,Op303
gene_product,toxin MazF1
COG,Signal transduction mechanisms
regulator,"Rv1816,bkaR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0456A"">External Database</a>"
