sample,Rv2842c
SRX3995807,0.0362495896
SRX3995806,0.29690456120000003
SRX3995809,0.1840642379
SRX3995808,0.6230721338
SRX4619048,0.097906568
SRX4619047,0.5455476752
SRX4619049,0.0580927153
SRX4619050,0.239798175
SRX3995804,0.09099350440000001
SRX3995805,-0.09099350440000001
SRX5089845,0.6178984994
SRX5089844,0.3536675744
SRX5089860,0.0467212387
SRX5089859,-0.08232296380000001
SRX5089858,0.0356017251
SRX5089854,0.3649176757
SRX5089853,0.200230086
SRX5089852,0.1811496685
SRX5089856,0.7028229489000001
SRX5089855,0.7054868575000001
SRX5089857,0.7171045999
SRX5089868,0.2365205438
SRX5089866,0.182691647
SRX5089867,0.2392073392
SRX5089870,0.28010981
SRX5089869,0.48124202060000004
SRX5089871,0.5213941677
SRX5089846,0.0099725991
SRX5089848,0.2397370312
SRX5089847,-0.0363419362
SRX5089849,0.27881407
SRX5089850,0.3403959241
SRX5089851,0.42722883
SRX5089863,-0.017994537300000002
SRX5089861,-0.1235116697
SRX5089862,-0.2141029367
SRX5089865,0.1485869641
SRX5089864,0.09772146720000001
SRX5388955,-0.0257225976
SRX5388957,-0.006700768
SRX5388954,0.0324267368
SRX5388956,-3.3712e-06
SRX5388960,-0.0677174837
SRX5388961,-0.07975061480000001
SRX5388959,-0.11740886910000001
SRX5388958,-0.0568458167
SRX5388964,1.2627525214
SRX5388965,1.3543568881999999
SRX5388962,1.2068861258
SRX5388963,1.2717899545
SRX6889335,-0.41461511700000003
SRX6889333,0.41461511700000003
SRX6810002,0.19366986930000002
SRX6810004,-0.0316818317
SRX6810003,-0.1619880376
SRX6810006,0.5693012199
SRX6810005,0.9475371868
SRX6810007,0.6734979641000001
ERX1818322,0.050475287300000005
ERX1818321,-0.050475287300000005
SRX2617830,0.058061675400000005
SRX2617831,-0.0973598178
SRX2617833,0.6076791751
SRX2617832,0.666978939
SRX2617828,-0.031782621500000004
SRX2617827,-0.0083767007
SRX2617829,0.0401593222
SRX3456119,0.10330476840000001
SRX3456118,0.1800229928
SRX3456117,0.1189677657
SRX3456101,0.1384532454
SRX3456099,-0.0005739106000000001
SRX3456100,-0.1378793348
SRX3456107,0.21337575120000002
SRX3456105,0.20285871430000002
SRX4374122,0.43334166090000004
SRX4374121,0.5475843088
SRX4374123,0.2564397191
SRX4374124,-0.0200741833
SRX4374125,-0.0686790858
SRX4374126,0.0887532691
SRX4374127,0.8461273275000001
SRX4374128,0.7042499656
SRX4374129,0.3644274688
SRX4374130,-0.0356486806
SRX4374132,-0.3619813489
SRX4374131,-0.1356318948
SRX4374133,0.47787426040000003
SRX4374135,0.2676873971
SRX4374134,0.5462708355
SRX4374138,-0.19789704200000002
SRX4374136,-0.07899842950000001
SRX4374137,-0.13848544940000002
SRX1091379,0.038895930100000004
SRX1091380,-0.0039675035
SRX1091377,0.0627451086
SRX1091378,-0.0627451086
SRX4647145,-0.1585643596
SRX4647146,-0.013162744700000001
SRX4647147,-0.0651442972
SRX4647144,-0.0324285829
SRX4647143,0.0531899655
SRX4647142,-0.0207613826
SRX4647155,0.8100128815000001
SRX4647152,0.8201593798
SRX4647153,0.7897567959
SRX4647154,0.6276544154
