,0
gene_id,Rv2842c
name,Rv2842c
operon,Op1788
gene_product,ribosome maturation factor RimP
COG,Function unknown
regulator,"csoR,Rv1816,vapB15"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2842c"">External Database</a>"
