,0
gene_id,Rv1706c
name,PPE23
operon,Op1066
gene_product,PPE family protein PPE23
COG,Cell motility
regulator,"Rv0047c,Rv0818,trcR,marR,Rv1816,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1706c"">External Database</a>"
