,0
gene_id,Rv3677c
name,Rv3677c
operon,Op2295
gene_product,beta lactamase
COG,Function unknown
regulator,"Rv0081,mbcA,Rv2011c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3677c"">External Database</a>"
