,0
gene_id,Rv1013
name,pks16
operon,Op662
gene_product,polyketide synthase
COG,Lipid transport and metabolism
regulator,"mprA,mprB,Rv1353c,Rv1776c,Rv2011c,Rv2034,sigH,mtrA,Rv3249c,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1013"">External Database</a>"
