,0
gene_id,Rv1439c
name,Rv1439c
operon,Op924
gene_product,hypothetical protein
COG,Function unknown
regulator,"csoR,Rv1255c,Rv2324"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1439c"">External Database</a>"
