,0
gene_id,Rv2689c
name,Rv2689c
operon,Op1693
gene_product,hypothetical protein
COG,"Translation, ribosomal structure and biogenesis"
regulator,"Rv0767c,Rv3249c,Rv3488,Acid Shock"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2689c"">External Database</a>"
