,0
gene_id,Rv0705
name,rpsS
operon,Op458
gene_product,30S ribosomal protein S19
COG,"Translation, ribosomal structure and biogenesis"
regulator,"Rv0023,Rv0081,Rv0135c,senX3,regX3,trcR,Rv1049,Rv1353c,marR,whiA,Rv1473A,Rv1776c,Rv1816,devR,whiB1,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0705"">External Database</a>"
