,0
gene_id,Rv2987c
name,leuD
operon,Op1872
gene_product,3-isopropylmalate dehydratase small subunit
COG,Amino acid transport and metabolism
regulator,"Rv0328,trcR,Rv1049,Rv1353c,whiA,Rv1473A,Rv1719,Rv1816,Rv2989,sigH,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2987c"">External Database</a>"
