,0
gene_id,Rv0461
name,Rv0461
operon,Op306
gene_product,transmembrane protein
COG,No COG annotation
regulator,"Rv0324,Rv0691c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0461"">External Database</a>"
