,0
gene_id,Rv2401A
name,Rv2401A
operon,Op1518
gene_product,membrane protein
COG,No COG annotation
regulator,Rv1049
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2401A"">External Database</a>"
